mal_id,title,title_english,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,synopsis,genres,studios,anime_key,valid_from,valid_to,is_current
1743,Eternal Abyss,Eternal Abyss,OVA,Light novel,26,Not yet aired,4.66,442946,1575,7706,592518,26542,An epic historical adventure featuring Eternal Abyss.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}]",1734,2026-01-01,,1
1744,Cyber Aether,Cyber Aether,OVA,Light novel,100,Finished Airing,7.86,39963,4502,4667,219337,26353,An epic music adventure featuring Cyber Aether.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Drama""}, {""mal_id"": 3, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",1735,2026-01-01,,1
1745,Zero Chronos,Zero Chronos,Special,Manga,12,Currently Airing,6.36,23829,7215,1345,251966,5304,An epic music adventure featuring Zero Chronos.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Seinen""}, {""mal_id"": 4, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",1736,2026-01-01,,1
1746,Chronicles of Destiny,Chronicles of Destiny,OVA,Visual novel,50,Not yet aired,7.08,411739,5338,1,664625,22207,An epic martial arts adventure featuring Chronicles of Destiny.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",1737,2026-01-01,,1
1747,Reborn in Chronos,Reborn in Chronos,Movie,Original,24,Currently Airing,5.89,590822,7127,9429,686561,33900,An epic cyberpunk adventure featuring Reborn in Chronos.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",1738,2026-01-01,,1
1748,Cyber Valhalla,Cyber Valhalla,ONA,Novel,24,Currently Airing,6.85,351902,5623,5094,567315,2995,An epic sports adventure featuring Cyber Valhalla.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Harem""}, {""mal_id"": 3, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",1739,2026-01-01,,1
1749,Rise of Abyss,Rise of Abyss,ONA,Manga,25,Finished Airing,7.47,176470,2131,5414,351079,3660,An epic martial arts adventure featuring Rise of Abyss.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""Shaft""}]",1740,2026-01-01,,1
1750,Echoes of Titan,Echoes of Titan,Movie,Web manga,25,Not yet aired,5.61,75310,4006,6672,291935,36663,An epic mecha adventure featuring Echoes of Titan.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Ecchi""}, {""mal_id"": 3, ""name"": ""Horror""}, {""mal_id"": 4, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""Kinema Citrus""}]",1741,2026-01-01,,1
1751,Legend of Frontier,Legend of Frontier,ONA,Web manga,50,Not yet aired,6.71,83826,5464,1378,158909,13667,An epic sports adventure featuring Legend of Frontier.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",1742,2026-01-01,,1
1752,Chronicles of Vanguard,Chronicles of Vanguard,ONA,Manga,24,Currently Airing,6.35,550143,5367,6799,748300,9622,An epic fantasy adventure featuring Chronicles of Vanguard.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Vampire""}, {""mal_id"": 3, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",1743,2026-01-01,,1
1753,Legend of Destiny,Legend of Destiny,Movie,Manga,12,Not yet aired,5.88,396358,2467,3215,525601,14581,An epic mystery adventure featuring Legend of Destiny.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Slice of Life""}, {""mal_id"": 4, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}, {""mal_id"": 2, ""name"": ""White Fox""}]",1744,2026-01-01,,1
1754,Eternal Apex,Eternal Apex,ONA,Original,25,Currently Airing,6.17,231019,7553,7563,297047,28059,An epic comedy adventure featuring Eternal Apex.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Space""}, {""mal_id"": 4, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",1745,2026-01-01,,1
1755,Shadow of Chronos,Shadow of Chronos,ONA,Original,100,Currently Airing,6.68,581692,4467,11209,838746,18809,An epic thriller adventure featuring Shadow of Chronos.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Trigger""}]",1746,2026-01-01,,1
1756,Echoes of Vanguard,Echoes of Vanguard,TV,Novel,24,Currently Airing,7.09,482525,6379,7631,616563,27528,An epic fantasy adventure featuring Echoes of Vanguard.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",1747,2026-01-01,,1
1757,Beyond Vanguard,Beyond Vanguard,TV,Original,100,Currently Airing,8.02,490442,3273,4884,677402,5794,An epic sci-fi adventure featuring Beyond Vanguard.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",1748,2026-01-01,,1
1758,Reborn in Titan,Reborn in Titan,TV,Novel,50,Currently Airing,6.47,49270,6528,5851,195897,33186,An epic harem adventure featuring Reborn in Titan.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Josei""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",1749,2026-01-01,,1
1759,Rise of Phantom,Rise of Phantom,Movie,Original,13,Finished Airing,8.76,443697,2133,6744,636301,28179,An epic ecchi adventure featuring Rise of Phantom.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",1750,2026-01-01,,1
1760,Legend of Valhalla,Legend of Valhalla,TV,Game,24,Currently Airing,6.59,83003,9584,10907,120776,23712,An epic sci-fi adventure featuring Legend of Valhalla.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",1751,2026-01-01,,1
1761,Saga of Eclipse,Saga of Eclipse,Movie,Game,100,Currently Airing,7.24,334242,6583,6986,598635,5023,An epic shojo adventure featuring Saga of Eclipse.,"[{""mal_id"": 1, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",1752,2026-01-01,,1
1762,Infinite Vanguard,Infinite Vanguard,ONA,Game,50,Currently Airing,7.06,562,6282,8972,148710,9660,An epic music adventure featuring Infinite Vanguard.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""Shaft""}]",1753,2026-01-01,,1
1763,Chronicles of Specter,Chronicles of Specter,Movie,Game,24,Not yet aired,5.85,71592,3794,60,217414,11837,An epic supernatural adventure featuring Chronicles of Specter.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",1754,2026-01-01,,1
1764,Shadow of Paradox,Shadow of Paradox,ONA,Light novel,13,Finished Airing,7.75,254223,4152,898,535732,23246,An epic vampire adventure featuring Shadow of Paradox.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Slice of Life""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}, {""mal_id"": 2, ""name"": ""Shaft""}]",1755,2026-01-01,,1
1765,Reborn in Destiny,Reborn in Destiny,Special,Web manga,12,Currently Airing,6.46,255970,7435,8198,368755,22264,An epic seinen adventure featuring Reborn in Destiny.,"[{""mal_id"": 1, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",1756,2026-01-01,,1
1766,Shadow of Abyss,Shadow of Abyss,OVA,Manga,1,Not yet aired,7.68,343713,2728,11830,482315,14816,An epic slice of life adventure featuring Shadow of Abyss.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Military""}, {""mal_id"": 3, ""name"": ""Historical""}, {""mal_id"": 4, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",1757,2026-01-01,,1
1767,Beyond Phantom,Beyond Phantom,TV,Light novel,12,Finished Airing,8.76,502837,6005,1251,662405,33137,An epic comedy adventure featuring Beyond Phantom.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Seinen""}, {""mal_id"": 3, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",1758,2026-01-01,,1
1768,Fate of Valhalla,Fate of Valhalla,Special,Novel,12,Currently Airing,5.81,439232,3442,10191,607102,34562,An epic supernatural adventure featuring Fate of Valhalla.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}, {""mal_id"": 2, ""name"": ""A-1 Pictures""}]",1759,2026-01-01,,1
1769,Eternal Genesis,Eternal Genesis,TV,Light novel,50,Currently Airing,6.93,548396,5915,8501,708563,7258,An epic psychological adventure featuring Eternal Genesis.,"[{""mal_id"": 1, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",1760,2026-01-01,,1
1770,Zero Apex,Zero Apex,Special,Light novel,25,Not yet aired,6.44,216018,9371,1503,267926,35906,An epic harem adventure featuring Zero Apex.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Trigger""}]",1761,2026-01-01,,1
1771,Legend of Aether,Legend of Aether,Movie,Manga,26,Not yet aired,6.7,181955,7591,3968,346405,3419,An epic seinen adventure featuring Legend of Aether.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}, {""mal_id"": 2, ""name"": ""Kyoto Animation""}]",1762,2026-01-01,,1
1772,Tales of Genesis,Tales of Genesis,TV,Manga,25,Not yet aired,8.51,203076,6580,1444,358841,12897,An epic isekai adventure featuring Tales of Genesis.,"[{""mal_id"": 1, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""Shaft""}]",1763,2026-01-01,,1
1773,Echoes of Eclipse,Echoes of Eclipse,TV,Novel,25,Currently Airing,7.72,41385,169,7370,141899,28908,An epic parody adventure featuring Echoes of Eclipse.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",1764,2026-01-01,,1
1774,Reborn in Horizon,Reborn in Horizon,OVA,Original,100,Currently Airing,6.51,576199,7081,3890,736099,20026,An epic shojo adventure featuring Reborn in Horizon.,"[{""mal_id"": 1, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",1765,2026-01-01,,1
1775,Cyber Vanguard,Cyber Vanguard,Movie,Manga,50,Currently Airing,6.29,280365,1345,10128,460274,6758,An epic martial arts adventure featuring Cyber Vanguard.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",1766,2026-01-01,,1
1776,Chronicles of Chronos,Chronicles of Chronos,TV,Novel,13,Finished Airing,6.47,98314,4097,2196,108368,8103,An epic vampire adventure featuring Chronicles of Chronos.,"[{""mal_id"": 1, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""White Fox""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",1767,2026-01-01,,1
1777,Zero Starlight,Zero Starlight,Movie,Game,50,Not yet aired,8.54,373624,9314,6250,585444,9578,An epic historical adventure featuring Zero Starlight.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Isekai""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",1768,2026-01-01,,1
1778,Chronicles of Destiny,Chronicles of Destiny,OVA,Web manga,24,Finished Airing,7.81,4570,5763,8066,11401,8497,An epic psychological adventure featuring Chronicles of Destiny.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",1769,2026-01-01,,1
1779,Rise of Apex,Rise of Apex,Special,Original,100,Not yet aired,7.01,486307,2111,4163,627465,12551,An epic space adventure featuring Rise of Apex.,"[{""mal_id"": 1, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",1770,2026-01-01,,1
1780,Overlord Horizon,Overlord Horizon,TV,Original,1,Not yet aired,7.07,351434,2416,10351,450091,33827,An epic shojo adventure featuring Overlord Horizon.,"[{""mal_id"": 1, ""name"": ""Shojo""}, {""mal_id"": 2, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",1771,2026-01-01,,1
1781,Zero Valhalla,Zero Valhalla,ONA,Original,100,Currently Airing,6.71,376532,9945,5589,535046,2740,An epic adventure adventure featuring Zero Valhalla.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Slice of Life""}, {""mal_id"": 3, ""name"": ""Seinen""}, {""mal_id"": 4, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",1772,2026-01-01,,1
1782,Chronicles of Abyss,Chronicles of Abyss,TV,Manga,50,Currently Airing,7.94,272694,5807,7069,380773,8827,An epic josei adventure featuring Chronicles of Abyss.,"[{""mal_id"": 1, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",1773,2026-01-01,,1
1783,Echoes of Paradox,Echoes of Paradox,TV,Visual novel,13,Finished Airing,6.22,216510,9693,378,421643,5789,An epic ecchi adventure featuring Echoes of Paradox.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Parody""}, {""mal_id"": 3, ""name"": ""Thriller""}, {""mal_id"": 4, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",1774,2026-01-01,,1
1784,Tales of Destiny,Tales of Destiny,Movie,Web manga,1,Finished Airing,6.23,84010,5395,1987,93096,16810,An epic action adventure featuring Tales of Destiny.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Vampire""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""Studio Ghibli""}]",1775,2026-01-01,,1
1785,Cyber Phantom,Cyber Phantom,Special,Game,1,Currently Airing,5.24,272726,3824,5041,514689,28878,An epic space adventure featuring Cyber Phantom.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",1776,2026-01-01,,1
1786,Rise of Phantom,Rise of Phantom,OVA,Game,24,Finished Airing,5.82,59530,6453,8085,356437,522,An epic parody adventure featuring Rise of Phantom.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Comedy""}, {""mal_id"": 3, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Kyoto Animation""}]",1777,2026-01-01,,1
1787,Kingdom of Frontier,Kingdom of Frontier,Movie,Web manga,13,Not yet aired,7.62,561274,8791,27,659566,7270,An epic historical adventure featuring Kingdom of Frontier.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Sports""}, {""mal_id"": 4, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}]",1778,2026-01-01,,1
1788,Fate of Starlight,Fate of Starlight,OVA,Visual novel,25,Not yet aired,6.13,535224,6921,7946,805833,26847,An epic supernatural adventure featuring Fate of Starlight.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",1779,2026-01-01,,1
1789,Beyond Valhalla,Beyond Valhalla,OVA,Light novel,12,Finished Airing,8.57,341763,5856,10424,591770,13160,An epic sci-fi adventure featuring Beyond Valhalla.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}, {""mal_id"": 2, ""name"": ""Sports""}, {""mal_id"": 3, ""name"": ""Martial Arts""}, {""mal_id"": 4, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",1780,2026-01-01,,1
1790,Reborn in Paradox,Reborn in Paradox,Special,Visual novel,25,Not yet aired,6.5,166846,7494,4530,431534,5710,An epic parody adventure featuring Reborn in Paradox.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Supernatural""}, {""mal_id"": 3, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""White Fox""}]",1781,2026-01-01,,1
1791,Reborn in Vanguard,Reborn in Vanguard,ONA,Original,26,Finished Airing,6.94,124039,4395,10046,383523,26634,An epic cyberpunk adventure featuring Reborn in Vanguard.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Parody""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",1782,2026-01-01,,1
1792,Eternal Titan,Eternal Titan,Special,Visual novel,100,Not yet aired,4.7,326272,9812,6993,385778,15580,An epic harem adventure featuring Eternal Titan.,"[{""mal_id"": 1, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""White Fox""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",1783,2026-01-01,,1
1793,Chronicles of Aether,Chronicles of Aether,TV,Novel,26,Not yet aired,7.36,201481,7789,10686,222214,10183,An epic supernatural adventure featuring Chronicles of Aether.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",1784,2026-01-01,,1
1794,Shadow of Abyss,Shadow of Abyss,Special,Light novel,100,Currently Airing,5.85,225908,6721,9066,386978,3209,An epic fantasy adventure featuring Shadow of Abyss.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""David Production""}]",1785,2026-01-01,,1
1795,Kingdom of Chronos,Kingdom of Chronos,TV,Manga,26,Finished Airing,7.54,315085,7187,3966,606303,24568,An epic comedy adventure featuring Kingdom of Chronos.,"[{""mal_id"": 1, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}]",1786,2026-01-01,,1
1796,Zero Frontier,Zero Frontier,Movie,Web manga,13,Currently Airing,6.84,17038,671,10078,198943,28676,An epic drama adventure featuring Zero Frontier.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Vampire""}, {""mal_id"": 3, ""name"": ""Supernatural""}, {""mal_id"": 4, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",1787,2026-01-01,,1
1797,Beyond Abyss,Beyond Abyss,Special,Web manga,12,Finished Airing,5.54,414779,9819,11320,572495,10047,An epic josei adventure featuring Beyond Abyss.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Fantasy""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",1788,2026-01-01,,1
1798,Eternal Chronos,Eternal Chronos,Movie,Manga,26,Currently Airing,5.47,382633,3564,9128,405953,16125,An epic ecchi adventure featuring Eternal Chronos.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",1789,2026-01-01,,1
1799,Chronicles of Paradox,Chronicles of Paradox,ONA,Visual novel,25,Currently Airing,5.94,228611,6479,42,424006,29226,An epic sports adventure featuring Chronicles of Paradox.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Military""}, {""mal_id"": 3, ""name"": ""Seinen""}, {""mal_id"": 4, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",1790,2026-01-01,,1
1800,Chronicles of Paradox,Chronicles of Paradox,ONA,Visual novel,26,Currently Airing,7.55,529897,1123,2510,564804,37535,An epic comedy adventure featuring Chronicles of Paradox.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}, {""mal_id"": 3, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",1791,2026-01-01,,1
1801,Kingdom of Vanguard,Kingdom of Vanguard,Special,Web manga,13,Not yet aired,5.93,450804,4007,8477,596293,22052,An epic martial arts adventure featuring Kingdom of Vanguard.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""J.C.Staff""}]",1792,2026-01-01,,1
1802,Beyond Abyss,Beyond Abyss,OVA,Original,25,Not yet aired,8.19,505293,4315,10628,516119,13788,An epic music adventure featuring Beyond Abyss.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Supernatural""}, {""mal_id"": 4, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",1793,2026-01-01,,1
1803,Infinite Phantom,Infinite Phantom,Special,Novel,1,Currently Airing,7.08,3302,6635,11370,143569,15803,An epic seinen adventure featuring Infinite Phantom.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Cyberpunk""}, {""mal_id"": 4, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",1794,2026-01-01,,1
1804,Infinite Horizon,Infinite Horizon,TV,Manga,26,Not yet aired,7.34,53928,4134,7576,79956,29819,An epic mystery adventure featuring Infinite Horizon.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Supernatural""}, {""mal_id"": 3, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",1795,2026-01-01,,1
1805,Echoes of Vanguard,Echoes of Vanguard,Special,Original,50,Currently Airing,6.13,383526,1702,3658,630049,22463,An epic romance adventure featuring Echoes of Vanguard.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}, {""mal_id"": 3, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""Trigger""}]",1796,2026-01-01,,1
1806,Kingdom of Paradox,Kingdom of Paradox,Special,Game,26,Finished Airing,6.87,490806,3896,2369,604001,35163,An epic drama adventure featuring Kingdom of Paradox.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Thriller""}, {""mal_id"": 3, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""White Fox""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",1797,2026-01-01,,1
1807,Eternal Specter,Eternal Specter,TV,Game,50,Currently Airing,5.1,380215,726,2546,644190,34803,An epic seinen adventure featuring Eternal Specter.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""David Production""}]",1798,2026-01-01,,1
1808,Kingdom of Horizon,Kingdom of Horizon,TV,Original,1,Currently Airing,5.6,317119,1668,4123,550923,26253,An epic mecha adventure featuring Kingdom of Horizon.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",1799,2026-01-01,,1
