mal_id,title,title_english,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,synopsis,genres,studios,bayesian_weighted_score
1818,Zero Eclipse,Zero Eclipse,OVA,Novel,25,Currently Airing,8.02,595680,5218,7398,673617,17318,An epic shounen adventure featuring Zero Eclipse.,"[{""mal_id"": 1, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""White Fox""}, {""mal_id"": 2, ""name"": ""Trigger""}]",7.926363833477883
1819,Kingdom of Frontier,Kingdom of Frontier,TV,Novel,26,Finished Airing,6.33,115188,3504,6260,389222,29510,An epic space adventure featuring Kingdom of Frontier.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",6.4755372060924525
1820,Fate of Valhalla,Fate of Valhalla,ONA,Web manga,25,Finished Airing,9.26,227399,8800,4579,461476,32558,An epic fantasy adventure featuring Fate of Valhalla.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Adventure""}, {""mal_id"": 3, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",8.81854563282492
1821,Reborn in Abyss,Reborn in Abyss,OVA,Manga,12,Finished Airing,6.37,255234,3025,7257,425916,11084,An epic cyberpunk adventure featuring Reborn in Abyss.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Horror""}, {""mal_id"": 4, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}]",6.442210173178611
1822,Fate of Frontier,Fate of Frontier,OVA,Visual novel,100,Finished Airing,6.1,505581,9389,174,713618,27652,An epic mystery adventure featuring Fate of Frontier.,"[{""mal_id"": 1, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",6.163970870134148
1823,Beyond Chronos,Beyond Chronos,ONA,Visual novel,100,Not yet aired,5.5,391803,1077,10429,394157,27275,An epic seinen adventure featuring Beyond Chronos.,"[{""mal_id"": 1, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",5.648348924747002
1824,Shadow of Horizon,Shadow of Horizon,Special,Visual novel,24,Finished Airing,8.06,314867,3706,10999,369857,10616,An epic fantasy adventure featuring Shadow of Horizon.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Adventure""}, {""mal_id"": 3, ""name"": ""Slice of Life""}, {""mal_id"": 4, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",7.888817075811186
1825,Zero Vanguard,Zero Vanguard,OVA,Game,24,Not yet aired,7.97,421270,335,6340,441671,16405,An epic martial arts adventure featuring Zero Vanguard.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Thriller""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",7.8470152990854505
1826,Legend of Paradox,Legend of Paradox,TV,Manga,12,Not yet aired,7.76,120554,6124,9153,357813,37619,An epic romance adventure featuring Legend of Paradox.,"[{""mal_id"": 1, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",7.481736224304326
1827,Tales of Destiny,Tales of Destiny,TV,Web manga,24,Not yet aired,6.71,348746,6521,11938,479036,9089,An epic seinen adventure featuring Tales of Destiny.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""Studio Ghibli""}]",6.722642133087229
1828,Cyber Genesis,Cyber Genesis,Special,Game,100,Currently Airing,7.34,599642,4528,8428,613793,695,An epic martial arts adventure featuring Cyber Genesis.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Fantasy""}, {""mal_id"": 4, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",7.29927141410192
1829,Rise of Phantom,Rise of Phantom,ONA,Original,100,Finished Airing,7.14,87199,5346,1384,90433,31468,An epic harem adventure featuring Rise of Phantom.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",7.020035568772368
1830,Infinite Titan,Infinite Titan,OVA,Manga,12,Finished Airing,6.17,171338,8898,4007,215060,12422,An epic thriller adventure featuring Infinite Titan.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",6.314760502037608
1831,Reborn in Titan,Reborn in Titan,ONA,Visual novel,12,Currently Airing,7.71,476339,440,3150,529750,2150,An epic isekai adventure featuring Reborn in Titan.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",7.624581666948487
1832,Eternal Chronos,Eternal Chronos,TV,Original,12,Currently Airing,6.38,266470,4152,8862,467741,15205,An epic vampire adventure featuring Eternal Chronos.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Adventure""}, {""mal_id"": 3, ""name"": ""Parody""}, {""mal_id"": 4, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",6.4480664833949515
1833,Cyber Destiny,Cyber Destiny,ONA,Novel,1,Finished Airing,4.81,480228,6354,4585,724910,14718,An epic music adventure featuring Cyber Destiny.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""Trigger""}]",4.998675437736219
1834,Infinite Titan,Infinite Titan,TV,Light novel,24,Finished Airing,7.4,495867,4329,9506,620774,27548,An epic cyberpunk adventure featuring Infinite Titan.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Historical""}, {""mal_id"": 4, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",7.346032641650806
1835,Overlord Titan,Overlord Titan,Special,Original,100,Not yet aired,6.51,559736,3559,1919,583379,35491,An epic parody adventure featuring Overlord Titan.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",6.534668053059029
1836,Reborn in Specter,Reborn in Specter,Special,Novel,26,Not yet aired,7.65,54464,4898,7821,294022,27112,An epic action adventure featuring Reborn in Specter.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Military""}, {""mal_id"": 3, ""name"": ""Sports""}, {""mal_id"": 4, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",7.248340098024201
1837,Tales of Horizon,Tales of Horizon,OVA,Visual novel,26,Currently Airing,5.03,380144,2456,8385,533150,37055,An epic adventure adventure featuring Tales of Horizon.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Shaft""}]",5.237002771165005
1838,Overlord Starlight,Overlord Starlight,OVA,Game,1,Finished Airing,8.22,532033,9503,171,710165,39911,An epic thriller adventure featuring Overlord Starlight.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",8.098943290157088
1839,Kingdom of Frontier,Kingdom of Frontier,Movie,Web manga,13,Currently Airing,5.55,428029,8977,7805,464512,2223,An epic ecchi adventure featuring Kingdom of Frontier.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}, {""mal_id"": 2, ""name"": ""David Production""}]",5.681876936336499
1840,Overlord Apex,Overlord Apex,Movie,Visual novel,24,Currently Airing,6.0,592946,7675,9655,806947,12051,An epic music adventure featuring Overlord Apex.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Supernatural""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}]",6.0630550621669625
1841,Overlord Eclipse,Overlord Eclipse,Movie,Game,1,Currently Airing,7.8,440317,8842,10702,531699,11015,An epic adventure adventure featuring Overlord Eclipse.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",7.699128522975952
1842,Infinite Destiny,Infinite Destiny,Special,Web manga,24,Currently Airing,7.78,150548,4587,6211,264623,1488,An epic romance adventure featuring Infinite Destiny.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",7.538367074216647
1843,Zero Valhalla,Zero Valhalla,ONA,Web manga,50,Currently Airing,5.58,200494,2304,9811,380288,20032,An epic shounen adventure featuring Zero Valhalla.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Space""}, {""mal_id"": 4, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",5.825678539206528
1844,Reborn in Starlight,Reborn in Starlight,OVA,Web manga,26,Currently Airing,5.76,401622,8712,7846,541506,22334,An epic romance adventure featuring Reborn in Starlight.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",5.876338442325662
1845,Echoes of Horizon,Echoes of Horizon,Special,Novel,1,Currently Airing,7.31,326626,4057,7276,402689,26892,An epic shounen adventure featuring Echoes of Horizon.,"[{""mal_id"": 1, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}]",7.243730013328873
1846,Infinite Starlight,Infinite Starlight,ONA,Web manga,50,Finished Airing,7.68,577896,2957,689,856786,14997,An epic sports adventure featuring Infinite Starlight.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",7.6107863085606535
1847,Rise of Genesis,Rise of Genesis,ONA,Visual novel,24,Not yet aired,9.1,342365,9449,10844,637062,8642,An epic romance adventure featuring Rise of Genesis.,"[{""mal_id"": 1, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",8.808284378066341
1848,Beyond Paradox,Beyond Paradox,Movie,Novel,25,Not yet aired,7.3,80494,5936,6697,213403,11392,An epic vampire adventure featuring Beyond Paradox.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Parody""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}, {""mal_id"": 2, ""name"": ""P.A. Works""}]",7.112566094992874
1849,Tales of Paradox,Tales of Paradox,ONA,Manga,1,Currently Airing,6.89,531664,1288,11495,536139,2718,An epic slice of life adventure featuring Tales of Paradox.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Drama""}, {""mal_id"": 3, ""name"": ""Mecha""}, {""mal_id"": 4, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",6.883193665071244
1850,Shadow of Paradox,Shadow of Paradox,TV,Manga,100,Currently Airing,5.43,154787,4876,6006,239259,17808,An epic sports adventure featuring Shadow of Paradox.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}, {""mal_id"": 3, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",5.767135658025168
1851,Reborn in Frontier,Reborn in Frontier,ONA,Light novel,100,Currently Airing,7.07,282630,294,1601,496381,23308,An epic isekai adventure featuring Reborn in Frontier.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",7.031040796079728
1852,Shadow of Frontier,Shadow of Frontier,ONA,Web manga,26,Currently Airing,6.49,418088,8895,3091,448134,13226,An epic sci-fi adventure featuring Shadow of Frontier.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Historical""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",6.524269197244963
1853,Chronicles of Specter,Chronicles of Specter,TV,Novel,25,Currently Airing,5.26,447449,7298,9739,474125,10071,An epic fantasy adventure featuring Chronicles of Specter.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Parody""}, {""mal_id"": 3, ""name"": ""Romance""}, {""mal_id"": 4, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",5.415877285912726
1854,Echoes of Starlight,Echoes of Starlight,TV,Manga,26,Finished Airing,6.46,105067,1751,9266,347398,28340,An epic psychological adventure featuring Echoes of Starlight.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Comedy""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}, {""mal_id"": 4, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""P.A. Works""}]",6.573118845402311
1855,Beyond Paradox,Beyond Paradox,Movie,Web manga,26,Finished Airing,7.32,125446,3904,3717,421279,9800,An epic action adventure featuring Beyond Paradox.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",7.174889823649442
1856,Overlord Valhalla,Overlord Valhalla,Movie,Web manga,12,Currently Airing,7.06,357504,8775,10349,623542,24386,An epic shounen adventure featuring Overlord Valhalla.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",7.029426066983391
1857,Cyber Horizon,Cyber Horizon,ONA,Original,100,Currently Airing,6.52,173382,1814,5076,184551,12037,An epic mecha adventure featuring Cyber Horizon.,"[{""mal_id"": 1, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",6.585094770393317
1858,Infinite Apex,Infinite Apex,Special,Manga,24,Not yet aired,6.44,137114,1149,2914,319426,19695,An epic shounen adventure featuring Infinite Apex.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",6.539089325224196
1859,Beyond Apex,Beyond Apex,Movie,Game,25,Finished Airing,4.54,270909,5614,4986,427657,30316,An epic harem adventure featuring Beyond Apex.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""Studio Ghibli""}]",4.893810581816029
1860,Beyond Genesis,Beyond Genesis,TV,Novel,13,Not yet aired,7.08,234123,9362,769,506980,14846,An epic supernatural adventure featuring Beyond Genesis.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Drama""}, {""mal_id"": 4, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",7.03262967095237
1861,Kingdom of Valhalla,Kingdom of Valhalla,Special,Manga,50,Not yet aired,7.15,301525,5806,7913,307497,14955,An epic fantasy adventure featuring Kingdom of Valhalla.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Slice of Life""}, {""mal_id"": 3, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}, {""mal_id"": 2, ""name"": ""White Fox""}]",7.101755920631534
1862,Beyond Chronos,Beyond Chronos,Movie,Original,25,Not yet aired,6.87,400996,2520,542,474568,14481,An epic slice of life adventure featuring Beyond Chronos.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Parody""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",6.863438966199258
1863,Saga of Phantom,Saga of Phantom,OVA,Light novel,100,Finished Airing,9.2,61996,1782,11645,115558,7458,An epic shojo adventure featuring Saga of Phantom.,"[{""mal_id"": 1, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",8.133363691560413
1864,Overlord Genesis,Overlord Genesis,ONA,Web manga,1,Finished Airing,6.14,515709,1078,8548,688811,17435,An epic thriller adventure featuring Overlord Genesis.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}]",6.199290200438741
1865,Rise of Phantom,Rise of Phantom,Special,Visual novel,50,Not yet aired,7.54,254629,7886,7810,424996,5411,An epic sports adventure featuring Rise of Phantom.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",7.420316713116611
1866,Eternal Phantom,Eternal Phantom,OVA,Visual novel,24,Currently Airing,8.03,452725,5316,174,539459,2808,An epic martial arts adventure featuring Eternal Phantom.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",7.908742851459546
1867,Fate of Starlight,Fate of Starlight,ONA,Manga,25,Currently Airing,7.17,315716,2387,7400,554366,32990,An epic shounen adventure featuring Fate of Starlight.,"[{""mal_id"": 1, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",7.1208935895613
1868,Beyond Phantom,Beyond Phantom,Movie,Manga,50,Not yet aired,6.73,298442,8073,9809,391735,9421,An epic sports adventure featuring Beyond Phantom.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",6.741597339011945
1869,Legend of Chronos,Legend of Chronos,OVA,Original,24,Not yet aired,7.71,420187,9666,3002,431266,22735,An epic supernatural adventure featuring Legend of Chronos.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",7.61438059750695
1870,Shadow of Paradox,Shadow of Paradox,Movie,Light novel,1,Currently Airing,9.39,536260,3809,4543,588958,22317,An epic sports adventure featuring Shadow of Paradox.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Bones""}]",9.17003104424658
1871,Echoes of Destiny,Echoes of Destiny,ONA,Original,1,Not yet aired,6.02,160436,9340,8827,315115,24540,An epic horror adventure featuring Echoes of Destiny.,"[{""mal_id"": 1, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",6.20790035925412
1872,Fate of Apex,Fate of Apex,TV,Visual novel,1,Finished Airing,8.77,47499,4073,2164,218471,21417,An epic adventure adventure featuring Fate of Apex.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",7.765282002892338
1873,Tales of Valhalla,Tales of Valhalla,Movie,Light novel,25,Currently Airing,7.63,55369,6444,5007,199700,4676,An epic space adventure featuring Tales of Valhalla.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Comedy""}, {""mal_id"": 3, ""name"": ""Supernatural""}, {""mal_id"": 4, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",7.241280357600433
1874,Reborn in Genesis,Reborn in Genesis,Special,Novel,1,Currently Airing,6.56,336822,8469,1235,459755,38439,An epic historical adventure featuring Reborn in Genesis.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Supernatural""}, {""mal_id"": 3, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}]",6.5924205965534535
1875,Reborn in Phantom,Reborn in Phantom,Special,Game,100,Finished Airing,6.23,266763,5459,11338,303614,32595,An epic parody adventure featuring Reborn in Phantom.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",6.321680530870083
1876,Cyber Specter,Cyber Specter,OVA,Visual novel,24,Finished Airing,5.4,540444,7055,1972,610367,26913,An epic drama adventure featuring Cyber Specter.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Parody""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""J.C.Staff""}]",5.519471109876635
1877,Rise of Eclipse,Rise of Eclipse,ONA,Manga,26,Finished Airing,8.32,1313,4738,2521,242542,3597,An epic parody adventure featuring Rise of Eclipse.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",6.849436984779687
1878,Cyber Frontier,Cyber Frontier,Movie,Game,50,Finished Airing,8.45,321439,8277,689,421973,38863,An epic cyberpunk adventure featuring Cyber Frontier.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",8.22934734909366
1879,Legend of Horizon,Legend of Horizon,ONA,Novel,12,Not yet aired,7.09,227568,9731,3394,306581,2517,An epic comedy adventure featuring Legend of Horizon.,"[{""mal_id"": 1, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}, {""mal_id"": 2, ""name"": ""David Production""}]",7.0397096207055565
1880,Kingdom of Frontier,Kingdom of Frontier,ONA,Web manga,100,Not yet aired,7.0,548908,8777,5773,609614,5816,An epic thriller adventure featuring Kingdom of Frontier.,"[{""mal_id"": 1, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Trigger""}]",6.984206255384801
1881,Eternal Chronos,Eternal Chronos,Special,Novel,13,Currently Airing,5.97,420202,7842,2886,713127,34351,An epic supernatural adventure featuring Eternal Chronos.,"[{""mal_id"": 1, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",6.059410508674994
1882,Legend of Valhalla,Legend of Valhalla,OVA,Visual novel,13,Not yet aired,6.26,581385,3165,7506,641241,13823,An epic fantasy adventure featuring Legend of Valhalla.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Psychological""}, {""mal_id"": 4, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",6.30361997830167
1883,Eternal Chronos,Eternal Chronos,TV,Novel,50,Not yet aired,6.49,559880,7266,8527,677243,39227,An epic action adventure featuring Eternal Chronos.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",6.516301895454844
1884,Eternal Horizon,Eternal Horizon,OVA,Visual novel,100,Currently Airing,4.91,484366,9246,579,527010,28503,An epic supernatural adventure featuring Eternal Horizon.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Slice of Life""}, {""mal_id"": 3, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",5.087857498418686
1885,Zero Chronos,Zero Chronos,OVA,Game,26,Currently Airing,7.61,452548,3396,4976,477368,16324,An epic supernatural adventure featuring Zero Chronos.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Comedy""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",7.53048719724285
1886,Reborn in Aether,Reborn in Aether,OVA,Web manga,26,Currently Airing,7.27,34444,5428,3505,106067,15753,An epic mystery adventure featuring Reborn in Aether.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",6.9981156742930235
1887,Beyond Paradox,Beyond Paradox,Special,Novel,13,Currently Airing,5.59,504897,1766,6082,562659,18567,An epic martial arts adventure featuring Beyond Paradox.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Romance""}, {""mal_id"": 3, ""name"": ""Action""}, {""mal_id"": 4, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",5.700004198977467
1888,Beyond Starlight,Beyond Starlight,Movie,Original,25,Currently Airing,7.96,275878,5264,390,307064,3798,An epic military adventure featuring Beyond Starlight.,"[{""mal_id"": 1, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}]",7.783679413768343
