anime_id,genre_id,genre_name,is_primary_genre
1504,3,Mystery,0
1504,4,Supernatural,0
1505,1,Adventure,1
1505,2,Supernatural,0
1505,3,Isekai,0
1505,4,Music,0
1506,1,Adventure,1
1506,2,Space,0
1506,3,Thriller,0
1507,1,Ecchi,1
1507,2,Vampire,0
1507,3,Slice of Life,0
1507,4,Military,0
1508,1,Thriller,1
1508,2,Seinen,0
1508,3,Action,0
1508,4,Supernatural,0
1509,1,Shojo,1
1510,1,Shounen,1
1510,2,Military,0
1511,1,Music,1
1511,2,Psychological,0
1512,1,Shounen,1
1513,1,Cyberpunk,1
1513,2,Comedy,0
1513,3,Shojo,0
1513,4,Shounen,0
1514,1,Vampire,1
1515,1,Cyberpunk,1
1515,2,Fantasy,0
1516,1,Thriller,1
1516,2,Vampire,0
1516,3,Slice of Life,0
1516,4,Ecchi,0
1517,1,Comedy,1
1517,2,Ecchi,0
1517,3,Historical,0
1518,1,Mecha,1
1518,2,Music,0
1519,1,Mecha,1
1519,2,Ecchi,0
1519,3,Comedy,0
1520,1,Sci-Fi,1
1521,1,Ecchi,1
1521,2,Romance,0
1522,1,Action,1
1522,2,Space,0
1522,3,Comedy,0
1523,1,Ecchi,1
1523,2,Isekai,0
1523,3,Space,0
1523,4,Psychological,0
1524,1,Cyberpunk,1
1524,2,Seinen,0
1524,3,Military,0
1525,1,Harem,1
1526,1,Thriller,1
1526,2,Martial Arts,0
1527,1,Ecchi,1
1527,2,Music,0
1527,3,Cyberpunk,0
1528,1,Mecha,1
1528,2,Sci-Fi,0
1528,3,Action,0
1528,4,Adventure,0
1529,1,Drama,1
1529,2,Fantasy,0
1529,3,Horror,0
1530,1,Action,1
1530,2,Isekai,0
1530,3,Harem,0
1530,4,Romance,0
1531,1,Adventure,1
1531,2,Martial Arts,0
1532,1,Historical,1
1533,1,Isekai,1
1533,2,Action,0
1533,3,Slice of Life,0
1534,1,Shounen,1
1534,2,Sci-Fi,0
1536,1,Martial Arts,1
1537,1,Fantasy,1
1537,2,Adventure,0
1537,3,Romance,0
1538,1,Ecchi,1
1538,2,Sci-Fi,0
1538,3,Vampire,0
1538,4,Cyberpunk,0
1539,1,Shounen,1
1540,1,Vampire,1
1540,2,Isekai,0
1540,3,Mystery,0
1541,1,Music,1
1542,1,Fantasy,1
1542,2,Music,0
1543,1,Sports,1
1543,2,Historical,0
1543,3,Sci-Fi,0
1543,4,Military,0
1544,1,Shounen,1
1544,2,Isekai,0
1545,1,Shojo,1
1545,2,Adventure,0
1545,3,Seinen,0
1545,4,Shounen,0
1546,1,Isekai,1
1546,2,Action,0
1547,1,Josei,1
1548,1,Vampire,1
1549,1,Romance,1
1549,2,Sci-Fi,0
1550,1,Sports,1
1550,2,Supernatural,0
1551,1,Cyberpunk,1
1552,1,Supernatural,1
1552,2,Isekai,0
1552,3,Seinen,0
1553,1,Thriller,1
1553,2,Seinen,0
1554,1,Martial Arts,1
1554,2,Harem,0
1554,3,Josei,0
1555,1,Historical,1
1555,2,Action,0
1555,3,Comedy,0
1556,1,Cyberpunk,1
1556,2,Music,0
1557,1,Vampire,1
1557,2,Space,0
1557,3,Cyberpunk,0
1558,1,Action,1
1558,2,Music,0
1558,3,Vampire,0
1558,4,Mystery,0
1559,1,Sci-Fi,1
1559,2,Ecchi,0
1559,3,Vampire,0
1559,4,Shojo,0
1560,1,Martial Arts,1
1560,2,Harem,0
1561,1,Ecchi,1
1562,1,Space,1
1562,2,Historical,0
1562,3,Horror,0
1562,4,Drama,0
1563,1,Ecchi,1
1563,2,Thriller,0
1563,3,Vampire,0
1564,1,Mecha,1
1564,2,Seinen,0
1564,3,Romance,0
1564,4,Parody,0
1565,1,Drama,1
1565,2,Sci-Fi,0
1565,3,Slice of Life,0
1565,4,Action,0
1566,1,Seinen,1
1567,1,Psychological,1
1567,2,Cyberpunk,0
1568,1,Harem,1
1568,2,Slice of Life,0
1568,3,Vampire,0
1569,1,Sci-Fi,1
1570,1,Shounen,1
1570,2,Historical,0
1570,3,Sports,0
1570,4,Mystery,0
1571,1,Isekai,1
1572,1,Comedy,1
1573,1,Shojo,1
1574,1,Sci-Fi,1
1574,2,Horror,0
1574,3,Space,0
1575,1,Cyberpunk,1
1576,1,Ecchi,1
1576,2,Shounen,0
1576,3,Fantasy,0
1577,1,Romance,1
1577,2,Military,0
1577,3,Shounen,0
1578,1,Shounen,1
1578,2,Drama,0
1579,1,Cyberpunk,1
1579,2,Slice of Life,0
1579,3,Sports,0
1579,4,Fantasy,0
1580,1,Sci-Fi,1
1580,2,Horror,0
1581,1,Shojo,1
1581,2,Psychological,0
1582,1,Supernatural,1
1582,2,Martial Arts,0
1583,1,Thriller,1
1583,2,Military,0
1584,1,Ecchi,1
1584,2,Romance,0
1584,3,Fantasy,0
1585,1,Mystery,1
1585,2,Ecchi,0
1585,3,Josei,0
1585,4,Seinen,0
1586,1,Slice of Life,1
1586,2,Shounen,0
1587,1,Parody,1
1587,2,Martial Arts,0
1587,3,Isekai,0
1587,4,Josei,0
1588,1,Seinen,1
1588,2,Shojo,0
1588,3,Mecha,0
1589,1,Martial Arts,1
1589,2,Mystery,0
1589,3,Shounen,0
1589,4,Harem,0
1590,1,Ecchi,1
1590,2,Vampire,0
1591,1,Comedy,1
1591,2,Shojo,0
1591,3,Mecha,0
1591,4,Music,0
1592,1,Drama,1
1593,1,Vampire,1
1593,2,Cyberpunk,0
1593,3,Mecha,0
1593,4,Historical,0
1594,1,Comedy,1
1595,1,Military,1
1595,2,Mecha,0
1595,3,Vampire,0
1595,4,Drama,0
1596,1,Adventure,1
1596,2,Mystery,0
1597,1,Sports,1
1598,1,Horror,1
1599,1,Mecha,1
1599,2,Psychological,0
1600,1,Horror,1
1600,2,Romance,0
1600,3,Josei,0
1601,1,Cyberpunk,1
1601,2,Horror,0
1601,3,Thriller,0
1601,4,Comedy,0
1602,1,Vampire,1
1603,1,Supernatural,1
1604,1,Music,1
1604,2,Josei,0
1605,1,Action,1
1605,2,Cyberpunk,0
1605,3,Adventure,0
1605,4,Comedy,0
1606,1,Action,1
1607,1,Isekai,1
1607,2,Ecchi,0
1608,1,Psychological,1
1608,2,Sports,0
1608,3,Military,0
1609,1,Shojo,1
1609,2,Martial Arts,0
1609,3,Drama,0
1609,4,Romance,0
1610,1,Slice of Life,1
1610,2,Drama,0
1610,3,Josei,0
1610,4,Space,0
1611,1,Shojo,1
1612,1,Ecchi,1
1612,2,Parody,0
1612,3,Josei,0
1613,1,Music,1
1613,2,Seinen,0
1614,1,Vampire,1
1614,2,Psychological,0
1614,3,Martial Arts,0
1615,1,Parody,1
1615,2,Fantasy,0
1615,3,Isekai,0
1616,1,Sports,1
1616,2,Fantasy,0
1616,3,Music,0
1616,4,Mecha,0
1617,1,Ecchi,1
1617,2,Thriller,0
1617,3,Shojo,0
1617,4,Horror,0
1618,1,Horror,1
1618,2,Mystery,0
1618,3,Slice of Life,0
1619,1,Shojo,1
1619,2,Drama,0
1619,3,Sports,0
1619,4,Seinen,0
1620,1,Music,1
1620,2,Adventure,0
1620,3,Romance,0
1621,1,Adventure,1
1621,2,Sci-Fi,0
1622,1,Comedy,1
1622,2,Mecha,0
1622,3,Music,0
1623,1,Fantasy,1
1623,2,Historical,0
1624,1,Drama,1
1625,1,Josei,1
1626,1,Supernatural,1
1626,2,Shojo,0
1626,3,Slice of Life,0
1627,1,Music,1
1627,2,Vampire,0
1627,3,Martial Arts,0
1627,4,Seinen,0
1628,1,Psychological,1
1628,2,Mecha,0
1628,3,Space,0
1628,4,Sports,0
1629,1,Seinen,1
1629,2,Adventure,0
1629,3,Mecha,0
1629,4,Cyberpunk,0
1630,1,Josei,1
1630,2,Mecha,0
1630,3,Mystery,0
1630,4,Sports,0
1631,1,Mecha,1
1631,2,Romance,0
1631,3,Vampire,0
1632,1,Mystery,1
1633,1,Cyberpunk,1
1633,2,Seinen,0
1633,3,Mystery,0
1633,4,Martial Arts,0
1634,1,Space,1
1634,2,Mecha,0
1635,1,Romance,1
1635,2,Martial Arts,0
1635,3,Vampire,0
1636,1,Horror,1
1636,2,Sci-Fi,0
1637,1,Thriller,1
1637,2,Seinen,0
1637,3,Vampire,0
1638,1,Sci-Fi,1
1638,2,Cyberpunk,0
1639,1,Seinen,1
1639,2,Military,0
1639,3,Space,0
1639,4,Vampire,0
1640,1,Romance,1
1640,2,Josei,0
1641,1,Comedy,1
1641,2,Space,0
1641,3,Vampire,0
1642,1,Comedy,1
1643,1,Mecha,1
1643,2,Military,0
1644,1,Josei,1
1644,2,Cyberpunk,0
1644,3,Sci-Fi,0
1645,1,Sci-Fi,1
1645,2,Shojo,0
1646,1,Isekai,1
1646,2,Ecchi,0
1647,1,Comedy,1
1647,2,Cyberpunk,0
1647,3,Mystery,0
1648,1,Drama,1
1649,1,Parody,1
1649,2,Music,0
1650,1,Drama,1
1650,2,Comedy,0
1650,3,Shounen,0
1650,4,Psychological,0
1651,1,Supernatural,1
1651,2,Mystery,0
1652,1,Slice of Life,1
1652,2,Horror,0
1653,1,Mecha,1
1653,2,Seinen,0
1653,3,Psychological,0
1653,4,Shojo,0
1654,1,Sci-Fi,1
1654,2,Sports,0
1655,1,Martial Arts,1
1656,1,Music,1
1656,2,Vampire,0
1656,3,Ecchi,0
1656,4,Harem,0
1657,1,Harem,1
1658,1,Supernatural,1
1659,1,Space,1
1659,2,Shojo,0
1659,3,Mecha,0
1660,1,Fantasy,1
1660,2,Cyberpunk,0
1660,3,Thriller,0
1661,1,Supernatural,1
1662,1,Space,1
1662,2,Historical,0
1662,3,Vampire,0
1662,4,Fantasy,0
1663,1,Sports,1
1663,2,Slice of Life,0
1664,1,Josei,1
1664,2,Thriller,0
1664,3,Military,0
1664,4,Slice of Life,0
1665,1,Thriller,1
1665,2,Seinen,0
1665,3,Sports,0
1666,1,Slice of Life,1
1667,1,Ecchi,1
1667,2,Adventure,0
1668,1,Comedy,1
1668,2,Seinen,0
1669,1,Shojo,1
1669,2,Cyberpunk,0
1670,1,Fantasy,1
1671,1,Historical,1
1672,1,Seinen,1
1673,1,Mecha,1
1673,2,Psychological,0
1673,3,Space,0
1673,4,Military,0
1674,1,Ecchi,1
1675,1,Music,1
1675,2,Josei,0
1676,1,Fantasy,1
1677,1,Vampire,1
1677,2,Seinen,0
1678,1,Shounen,1
1678,2,Military,0
1679,1,Military,1
1680,1,Action,1
1680,2,Drama,0
1681,1,Cyberpunk,1
1681,2,Josei,0
1681,3,Shojo,0
1681,4,Supernatural,0
1682,1,Fantasy,1
1683,1,Parody,1
1683,2,Martial Arts,0
1683,3,Space,0
1683,4,Comedy,0
1684,1,Sci-Fi,1
1684,2,Supernatural,0
1684,3,Romance,0
1685,1,Isekai,1
1685,2,Mystery,0
1685,3,Martial Arts,0
1686,1,Romance,1
1686,2,Fantasy,0
1686,3,Action,0
1687,1,Romance,1
1687,2,Military,0
1687,3,Ecchi,0
1688,1,Horror,1
1688,2,Ecchi,0
1688,3,Historical,0
1688,4,Action,0
1689,1,Vampire,1
1689,2,Fantasy,0
1689,3,Military,0
1689,4,Shounen,0
1690,1,Adventure,1
1690,2,Cyberpunk,0
1690,3,Fantasy,0
1691,1,Shojo,1
1691,2,Sci-Fi,0
1691,3,Harem,0
1691,4,Cyberpunk,0
1692,1,Thriller,1
1692,2,Supernatural,0
1693,1,Isekai,1
1693,2,Mystery,0
1694,1,Supernatural,1
1694,2,Historical,0
1694,3,Sports,0
1695,1,Music,1
1695,2,Sci-Fi,0
1696,1,Isekai,1
1696,2,Drama,0
1696,3,Martial Arts,0
1697,1,Comedy,1
1697,2,Mecha,0
1697,3,Ecchi,0
1698,1,Martial Arts,1
1698,2,Romance,0
1698,3,Historical,0
1699,1,Slice of Life,1
1699,2,Supernatural,0
1699,3,Adventure,0
1699,4,Military,0
1700,1,Drama,1
1701,1,Romance,1
1701,2,Vampire,0
1701,3,Martial Arts,0
1702,1,Thriller,1
1702,2,Parody,0
1703,1,Horror,1
1703,2,Drama,0
1704,1,Psychological,1
1704,2,Action,0
1704,3,Music,0
1704,4,Josei,0
1705,1,Harem,1
1705,2,Josei,0
1706,1,Adventure,1
1706,2,Romance,0
1706,3,Josei,0
1706,4,Harem,0
1707,1,Seinen,1
1707,2,Isekai,0
1707,3,Drama,0
1707,4,Adventure,0
1708,1,Seinen,1
1709,1,Isekai,1
1709,2,Drama,0
1709,3,Ecchi,0
1709,4,Harem,0
1710,1,Psychological,1
1710,2,Horror,0
1710,3,Adventure,0
1710,4,Action,0
1711,1,Martial Arts,1
1712,1,Mecha,1
1712,2,Shojo,0
1712,3,Psychological,0
1713,1,Music,1
1713,2,Ecchi,0
1714,1,Action,1
1714,2,Supernatural,0
1715,1,Cyberpunk,1
1715,2,Thriller,0
1715,3,Comedy,0
1716,1,Horror,1
1716,2,Josei,0
1716,3,Cyberpunk,0
1717,1,Psychological,1
1717,2,Action,0
1717,3,Historical,0
1718,1,Seinen,1
1718,2,Romance,0
1718,3,Psychological,0
1719,1,Vampire,1
1719,2,Adventure,0
1719,3,Thriller,0
1719,4,Sports,0
1720,1,Psychological,1
1720,2,Drama,0
1720,3,Isekai,0
1721,1,Parody,1
1721,2,Slice of Life,0
1721,3,Shounen,0
1721,4,Shojo,0
1722,1,Seinen,1
1723,1,Shojo,1
1723,2,Music,0
1724,1,Isekai,1
1724,2,Military,0
1725,1,Mystery,1
1725,2,Martial Arts,0
1725,3,Cyberpunk,0
1726,1,Harem,1
1727,1,Space,1
1727,2,Mecha,0
1727,3,Parody,0
1728,1,Drama,1
1728,2,Music,0
1728,3,Martial Arts,0
1729,1,Martial Arts,1
1729,2,Adventure,0
1729,3,Drama,0
1729,4,Space,0
1730,1,Action,1
1730,2,Parody,0
1731,1,Vampire,1
1731,2,Ecchi,0
1731,3,Adventure,0
1732,1,Vampire,1
1732,2,Mecha,0
1733,1,Josei,1
1733,2,Horror,0
1734,1,Parody,1
1735,1,Martial Arts,1
1735,2,Historical,0
1736,1,Drama,1
1736,2,Slice of Life,0
1736,3,Psychological,0
1737,1,Cyberpunk,1
1738,1,Josei,1
1739,1,Seinen,1
1739,2,Thriller,0
1740,1,Action,1
1740,2,Thriller,0
1740,3,Mecha,0
1741,1,Mystery,1
1741,2,Psychological,0
1741,3,Supernatural,0
1742,1,Seinen,1
1742,2,Sports,0
1743,1,Historical,1
1743,2,Josei,0
1743,3,Military,0
1743,4,Action,0
1744,1,Music,1
1744,2,Drama,0
1744,3,Martial Arts,0
1745,1,Music,1
1745,2,Shounen,0
1745,3,Seinen,0
1745,4,Shojo,0
1746,1,Martial Arts,1
1746,2,Space,0
1746,3,Vampire,0
1747,1,Cyberpunk,1
1748,1,Sports,1
1748,2,Harem,0
1748,3,Vampire,0
1749,1,Martial Arts,1
1749,2,Seinen,0
1750,1,Mecha,1
1750,2,Ecchi,0
1750,3,Horror,0
1750,4,Harem,0
1751,1,Sports,1
1751,2,Isekai,0
1752,1,Fantasy,1
1752,2,Vampire,0
1752,3,Military,0
1753,1,Mystery,1
1753,2,Sci-Fi,0
1753,3,Slice of Life,0
1753,4,Cyberpunk,0
1754,1,Comedy,1
1754,2,Psychological,0
1754,3,Space,0
1754,4,Historical,0
1755,1,Thriller,1
1755,2,Romance,0
1756,1,Fantasy,1
1756,2,Shounen,0
1756,3,Supernatural,0
1757,1,Sci-Fi,1
1758,1,Harem,1
1758,2,Mystery,0
1758,3,Josei,0
1758,4,Adventure,0
1759,1,Ecchi,1
1759,2,Sci-Fi,0
1759,3,Sports,0
1760,1,Sci-Fi,1
1761,1,Shojo,1
1762,1,Music,1
1762,2,Mecha,0
1762,3,Vampire,0
1762,4,Comedy,0
1763,1,Supernatural,1
1763,2,Thriller,0
1764,1,Vampire,1
1764,2,Slice of Life,0
1764,3,Military,0
1764,4,Action,0
1765,1,Seinen,1
1766,1,Slice of Life,1
1766,2,Military,0
1766,3,Historical,0
1766,4,Fantasy,0
1767,1,Comedy,1
1767,2,Seinen,0
1767,3,Vampire,0
1768,1,Supernatural,1
1768,2,Isekai,0
1769,1,Psychological,1
1770,1,Harem,1
1770,2,Shojo,0
1770,3,Horror,0
1771,1,Seinen,1
1771,2,Comedy,0
1772,1,Isekai,1
1773,1,Parody,1
1773,2,Josei,0
1773,3,Supernatural,0
1774,1,Shojo,1
1775,1,Martial Arts,1
1776,1,Vampire,1
1777,1,Historical,1
1777,2,Isekai,0
1777,3,Vampire,0
1777,4,Fantasy,0
1778,1,Psychological,1
1778,2,Shounen,0
1778,3,Martial Arts,0
1779,1,Space,1
1780,1,Shojo,1
1780,2,Supernatural,0
1781,1,Adventure,1
1781,2,Slice of Life,0
1781,3,Seinen,0
1781,4,Action,0
1782,1,Josei,1
1783,1,Ecchi,1
1783,2,Parody,0
1783,3,Thriller,0
1783,4,Supernatural,0
1784,1,Action,1
1784,2,Vampire,0
1784,3,Sci-Fi,0
1784,4,Psychological,0
1785,1,Space,1
1785,2,Shounen,0
1786,1,Parody,1
1786,2,Comedy,0
1786,3,Ecchi,0
1787,1,Historical,1
1787,2,Martial Arts,0
1787,3,Sports,0
1787,4,Thriller,0
1788,1,Supernatural,1
1788,2,Mystery,0
1789,1,Sci-Fi,1
1789,2,Sports,0
1789,3,Martial Arts,0
1789,4,Seinen,0
1790,1,Parody,1
1790,2,Supernatural,0
1790,3,Cyberpunk,0
1791,1,Cyberpunk,1
1791,2,Parody,0
1791,3,Vampire,0
1791,4,Horror,0
1792,1,Harem,1
1793,1,Supernatural,1
1793,2,Ecchi,0
1794,1,Fantasy,1
1794,2,Isekai,0
1795,1,Comedy,1
1796,1,Drama,1
1796,2,Vampire,0
1796,3,Supernatural,0
1796,4,Sports,0
1797,1,Josei,1
1797,2,Space,0
1797,3,Fantasy,0
1797,4,Psychological,0
1798,1,Ecchi,1
1798,2,Josei,0
1798,3,Vampire,0
1798,4,Cyberpunk,0
1799,1,Sports,1
1799,2,Military,0
1799,3,Seinen,0
1799,4,Fantasy,0
1800,1,Comedy,1
1800,2,Cyberpunk,0
1800,3,Martial Arts,0
1801,1,Martial Arts,1
1802,1,Music,1
1802,2,Mecha,0
1802,3,Supernatural,0
1802,4,Thriller,0
1803,1,Seinen,1
1803,2,Psychological,0
1803,3,Cyberpunk,0
1803,4,Drama,0
1804,1,Mystery,1
1804,2,Supernatural,0
1804,3,Shounen,0
1805,1,Romance,1
1805,2,Cyberpunk,0
1805,3,Comedy,0
1806,1,Drama,1
1806,2,Thriller,0
1806,3,Seinen,0
1807,1,Seinen,1
1807,2,Action,0
1807,3,Historical,0
1808,1,Mecha,1
1808,2,Horror,0
1809,1,Ecchi,1
1809,2,Psychological,0
1809,3,Cyberpunk,0
1810,1,Space,1
1810,2,Harem,0
1810,3,Thriller,0
1811,1,Harem,1
1812,1,Cyberpunk,1
1812,2,Drama,0
1812,3,Thriller,0
1813,1,Psychological,1
1813,2,Romance,0
1813,3,Supernatural,0
1813,4,Parody,0
1814,1,Shojo,1
1814,2,Action,0
1815,1,Military,1
1815,2,Cyberpunk,0
1815,3,Vampire,0
1815,4,Romance,0
1816,1,Harem,1
1816,2,Josei,0
1816,3,Mecha,0
1817,1,Parody,1
1817,2,Isekai,0
1818,1,Shounen,1
1819,1,Space,1
1819,2,Mystery,0
1819,3,Horror,0
1820,1,Fantasy,1
1820,2,Adventure,0
1820,3,Mystery,0
1821,1,Cyberpunk,1
1821,2,Fantasy,0
1821,3,Horror,0
1821,4,Action,0
1822,1,Mystery,1
1823,1,Seinen,1
1824,1,Fantasy,1
1824,2,Adventure,0
1824,3,Slice of Life,0
1824,4,Seinen,0
1825,1,Martial Arts,1
1825,2,Thriller,0
1825,3,Sci-Fi,0
1826,1,Romance,1
1827,1,Seinen,1
1827,2,Fantasy,0
1827,3,Shounen,0
1827,4,Thriller,0
1828,1,Martial Arts,1
1828,2,Action,0
1828,3,Fantasy,0
1828,4,Horror,0
1829,1,Harem,1
1829,2,Supernatural,0
1830,1,Thriller,1
1830,2,Shounen,0
1830,3,Mystery,0
1831,1,Isekai,1
1831,2,Josei,0
1831,3,Shounen,0
1832,1,Vampire,1
1832,2,Adventure,0
1832,3,Parody,0
1832,4,Shounen,0
1833,1,Music,1
1833,2,Thriller,0
1834,1,Cyberpunk,1
1834,2,Josei,0
1834,3,Historical,0
1834,4,Romance,0
1835,1,Parody,1
1835,2,Sci-Fi,0
1835,3,Military,0
1835,4,Sports,0
1836,1,Action,1
1836,2,Military,0
1836,3,Sports,0
1836,4,Slice of Life,0
1837,1,Adventure,1
1838,1,Thriller,1
1838,2,Cyberpunk,0
1839,1,Ecchi,1
1839,2,Mecha,0
1839,3,Action,0
1840,1,Music,1
1840,2,Shojo,0
1840,3,Supernatural,0
1840,4,Adventure,0
1841,1,Adventure,1
1842,1,Romance,1
1842,2,Mystery,0
1843,1,Shounen,1
1843,2,Sci-Fi,0
1843,3,Space,0
1843,4,Romance,0
1844,1,Romance,1
1844,2,Psychological,0
1844,3,Space,0
1845,1,Shounen,1
1846,1,Sports,1
1846,2,Martial Arts,0
1846,3,Action,0
1847,1,Romance,1
1848,1,Vampire,1
1848,2,Parody,0
1849,1,Slice of Life,1
1849,2,Drama,0
1849,3,Mecha,0
1849,4,Action,0
1850,1,Sports,1
1850,2,Cyberpunk,0
1850,3,Comedy,0
1851,1,Isekai,1
1851,2,Psychological,0
1851,3,Shojo,0
1852,1,Sci-Fi,1
1852,2,Horror,0
1852,3,Historical,0
1852,4,Adventure,0
1853,1,Fantasy,1
1853,2,Parody,0
1853,3,Romance,0
1853,4,Space,0
1854,1,Psychological,1
1854,2,Comedy,0
1854,3,Sci-Fi,0
1854,4,Ecchi,0
1855,1,Action,1
1855,2,Shojo,0
1856,1,Shounen,1
1856,2,Josei,0
1856,3,Military,0
1857,1,Mecha,1
1858,1,Shounen,1
1858,2,Mecha,0
1859,1,Harem,1
1859,2,Vampire,0
1860,1,Supernatural,1
1860,2,Psychological,0
1860,3,Drama,0
1860,4,Sports,0
1861,1,Fantasy,1
1861,2,Slice of Life,0
1861,3,Psychological,0
1862,1,Slice of Life,1
1862,2,Parody,0
1863,1,Shojo,1
1864,1,Thriller,1
1864,2,Slice of Life,0
1865,1,Sports,1
1865,2,Shojo,0
1866,1,Martial Arts,1
1867,1,Shounen,1
1868,1,Sports,1
1868,2,Sci-Fi,0
1868,3,Cyberpunk,0
1869,1,Supernatural,1
1869,2,Martial Arts,0
1869,3,Military,0
1869,4,Sci-Fi,0
1870,1,Sports,1
1870,2,Music,0
1871,1,Horror,1
1872,1,Adventure,1
1872,2,Romance,0
1873,1,Space,1
1873,2,Comedy,0
1873,3,Supernatural,0
1873,4,Sports,0
1874,1,Historical,1
1874,2,Supernatural,0
1874,3,Military,0
1875,1,Parody,1
1875,2,Action,0
1875,3,Supernatural,0
1876,1,Drama,1
1876,2,Parody,0
1876,3,Vampire,0
1876,4,Thriller,0
1877,1,Parody,1
1877,2,Space,0
1877,3,Mecha,0
1878,1,Cyberpunk,1
1878,2,Josei,0
1878,3,Mecha,0
1879,1,Comedy,1
1880,1,Thriller,1
1881,1,Supernatural,1
1882,1,Fantasy,1
1882,2,Space,0
1882,3,Psychological,0
1882,4,Horror,0
1883,1,Action,1
1883,2,Music,0
1883,3,Isekai,0
1884,1,Supernatural,1
1884,2,Slice of Life,0
1884,3,Shojo,0
1885,1,Supernatural,1
1885,2,Comedy,0
1885,3,Military,0
1885,4,Seinen,0
1886,1,Mystery,1
1886,2,Shounen,0
1886,3,Vampire,0
1886,4,Fantasy,0
1887,1,Martial Arts,1
1887,2,Romance,0
1887,3,Action,0
1887,4,Cyberpunk,0
1888,1,Military,1
1889,1,Isekai,1
1890,1,Drama,1
1890,2,Thriller,0
1890,3,Mystery,0
1890,4,Action,0
1891,1,Horror,1
1891,2,Shojo,0
1891,3,Slice of Life,0
1892,1,Supernatural,1
1892,2,Drama,0
1893,1,Adventure,1
1893,2,Fantasy,0
1894,1,Vampire,1
1895,1,Shounen,1
1895,2,Fantasy,0
1896,1,Historical,1
1896,2,Seinen,0
1896,3,Martial Arts,0
1897,1,Romance,1
1898,1,Shojo,1
1899,1,Ecchi,1
1899,2,Sports,0
1900,1,Comedy,1
1900,2,Mystery,0
1900,3,Harem,0
1901,1,Josei,1
1901,2,Drama,0
1901,3,Music,0
1902,1,Comedy,1
1902,2,Action,0
1903,1,Martial Arts,1
1903,2,Adventure,0
1903,3,Music,0
1904,1,Ecchi,1
1904,2,Shojo,0
1904,3,Slice of Life,0
1904,4,Comedy,0
1905,1,Comedy,1
1905,2,Space,0
1906,1,Horror,1
1907,1,Parody,1
1907,2,Seinen,0
1907,3,Thriller,0
1908,1,Josei,1
1908,2,Psychological,0
1909,1,Sci-Fi,1
1910,1,Space,1
1910,2,Vampire,0
1910,3,Sports,0
1910,4,Supernatural,0
1911,1,Shojo,1
1911,2,Space,0
1911,3,Martial Arts,0
1912,1,Harem,1
1912,2,Mecha,0
1912,3,Space,0
1913,1,Seinen,1
1913,2,Music,0
1913,3,Cyberpunk,0
1913,4,Comedy,0
1914,1,Supernatural,1
1914,2,Seinen,0
1914,3,Josei,0
1915,1,Space,1
1915,2,Martial Arts,0
1915,3,Shounen,0
1915,4,Seinen,0
1916,1,Military,1
1917,1,Fantasy,1
1917,2,Shojo,0
1917,3,Historical,0
1918,1,Comedy,1
1918,2,Military,0
1918,3,Shounen,0
1918,4,Music,0
1919,1,Isekai,1
1919,2,Military,0
1920,1,Psychological,1
1921,1,Action,1
1921,2,Mecha,0
1922,1,Harem,1
1922,2,Drama,0
1922,3,Space,0
1923,1,Romance,1
1923,2,Martial Arts,0
1924,1,Music,1
1924,2,Shounen,0
1925,1,Martial Arts,1
1925,2,Vampire,0
1926,1,Seinen,1
1926,2,Psychological,0
1926,3,Comedy,0
1927,1,Shounen,1
1927,2,Drama,0
1927,3,Space,0
1928,1,Fantasy,1
1928,2,Mystery,0
1929,1,Vampire,1
1929,2,Martial Arts,0
1929,3,Shounen,0
1929,4,Mystery,0
1930,1,Vampire,1
1930,2,Music,0
1930,3,Action,0
1930,4,Mystery,0
1931,1,Action,1
1931,2,Martial Arts,0
1932,1,Vampire,1
1932,2,Historical,0
1933,1,Harem,1
1933,2,Vampire,0
1933,3,Slice of Life,0
1934,1,Psychological,1
1934,2,Shojo,0
1935,1,Adventure,1
1936,1,Fantasy,1
1936,2,Romance,0
1936,3,Sports,0
1936,4,Adventure,0
1937,1,Sports,1
1937,2,Martial Arts,0
1937,3,Mystery,0
1937,4,Shounen,0
1938,1,Historical,1
1938,2,Seinen,0
1938,3,Psychological,0
1938,4,Ecchi,0
1939,1,Sci-Fi,1
1939,2,Shounen,0
1939,3,Music,0
1939,4,Action,0
1940,1,Historical,1
1940,2,Space,0
1940,3,Horror,0
1940,4,Isekai,0
1941,1,Ecchi,1
1942,1,Music,1
1942,2,Josei,0
1943,1,Shojo,1
1943,2,Supernatural,0
1944,1,Romance,1
1945,1,Historical,1
1946,1,Shounen,1
1946,2,Mecha,0
1946,3,Music,0
1947,1,Mecha,1
1947,2,Fantasy,0
1947,3,Music,0
1947,4,Military,0
1948,1,Horror,1
1948,2,Drama,0
1949,1,Cyberpunk,1
1949,2,Ecchi,0
1949,3,Comedy,0
1949,4,Fantasy,0
1950,1,Drama,1
1950,2,Josei,0
1950,3,Vampire,0
1950,4,Sports,0
1951,1,Harem,1
1951,2,Romance,0
1951,3,Shounen,0
1952,1,Music,1
1952,2,Cyberpunk,0
1952,3,Parody,0
1953,1,Slice of Life,1
1953,2,Harem,0
1954,1,Supernatural,1
1954,2,Isekai,0
1954,3,Military,0
1954,4,Sports,0
1955,1,Psychological,1
1956,1,Thriller,1
1956,2,Shounen,0
1957,1,Cyberpunk,1
1957,2,Harem,0
1957,3,Adventure,0
