anime_id,studio_id,studio_name,is_primary_studio
2132,1,Studio Ghibli,1
2133,1,Lerche,1
2133,2,Doga Kobo,0
2134,1,Kyoto Animation,1
2134,2,Production I.G,0
2135,1,Studio Ghibli,1
2135,2,David Production,0
2136,1,Doga Kobo,1
2137,1,A-1 Pictures,1
2137,2,Trigger,0
2138,1,Bones,1
2139,1,Toei Animation,1
2139,2,Ufotable,0
2140,1,White Fox,1
2140,2,Silver Link.,0
2141,1,Shaft,1
2142,1,TMS Entertainment,1
2142,2,Madhouse,0
2143,1,Bones,1
2144,1,Lerche,1
2144,2,White Fox,0
2145,1,J.C.Staff,1
2146,1,Bones,1
2147,1,TMS Entertainment,1
2148,1,Studio Ghibli,1
2148,2,Kyoto Animation,0
2149,1,Kyoto Animation,1
2150,1,David Production,1
2150,2,Silver Link.,0
2151,1,J.C.Staff,1
2151,2,Kyoto Animation,0
2152,1,Studio Ghibli,1
2153,1,Kyoto Animation,1
2153,2,Toei Animation,0
2154,1,P.A. Works,1
2155,1,Kyoto Animation,1
2155,2,Silver Link.,0
2156,1,TMS Entertainment,1
2157,1,wit Studio,1
2158,1,Sunrise,1
2158,2,P.A. Works,0
2159,1,Bones,1
2160,1,Studio Ghibli,1
2160,2,wit Studio,0
2161,1,Kyoto Animation,1
2162,1,Trigger,1
2162,2,MAPPA,0
2163,1,wit Studio,1
2164,1,Ufotable,1
2164,2,Kyoto Animation,0
2165,1,MAPPA,1
2166,1,Kinema Citrus,1
2166,2,Madhouse,0
2167,1,Ufotable,1
2168,1,Madhouse,1
2168,2,Kinema Citrus,0
2169,1,Kyoto Animation,1
2169,2,J.C.Staff,0
2170,1,Lerche,1
2171,1,Studio Ghibli,1
2171,2,TMS Entertainment,0
2172,1,TMS Entertainment,1
2172,2,MAPPA,0
2173,1,TMS Entertainment,1
2173,2,Bones,0
2174,1,A-1 Pictures,1
2174,2,CloverWorks,0
2175,1,Sunrise,1
2175,2,Production I.G,0
2176,1,Production I.G,1
2177,1,Madhouse,1
2177,2,CloverWorks,0
2178,1,Lerche,1
2178,2,Studio Ghibli,0
2179,1,White Fox,1
2179,2,TMS Entertainment,0
2180,1,J.C.Staff,1
2180,2,Madhouse,0
2181,1,Toei Animation,1
2181,2,White Fox,0
2182,1,Madhouse,1
2182,2,Trigger,0
2183,1,Lerche,1
2183,2,Silver Link.,0
2184,1,Production I.G,1
2184,2,Doga Kobo,0
2185,1,P.A. Works,1
2186,1,Shaft,1
2186,2,David Production,0
2187,1,Kyoto Animation,1
2187,2,Studio Ghibli,0
2188,1,TMS Entertainment,1
2188,2,Ufotable,0
2189,1,wit Studio,1
2189,2,Production I.G,0
2190,1,David Production,1
2190,2,Lerche,0
2191,1,CloverWorks,1
2192,1,Toei Animation,1
2192,2,TMS Entertainment,0
2193,1,Lerche,1
2193,2,A-1 Pictures,0
2194,1,Studio Pierrot,1
2194,2,Madhouse,0
2195,1,P.A. Works,1
2195,2,Ufotable,0
2196,1,Studio Pierrot,1
2197,1,CloverWorks,1
2197,2,Kinema Citrus,0
2198,1,David Production,1
2198,2,Ufotable,0
2199,1,David Production,1
2199,2,MAPPA,0
2200,1,CloverWorks,1
2200,2,J.C.Staff,0
2201,1,White Fox,1
2202,1,Silver Link.,1
2203,1,Lerche,1
2203,2,P.A. Works,0
2204,1,TMS Entertainment,1
2204,2,White Fox,0
2205,1,Production I.G,1
2206,1,TMS Entertainment,1
2207,1,MAPPA,1
2207,2,Shaft,0
2208,1,Toei Animation,1
2209,1,Silver Link.,1
2210,1,Kinema Citrus,1
2210,2,Production I.G,0
2211,1,Trigger,1
2211,2,Shaft,0
2212,1,Production I.G,1
2213,1,wit Studio,1
2214,1,Bones,1
2214,2,Kinema Citrus,0
2215,1,CloverWorks,1
2216,1,wit Studio,1
2216,2,Sunrise,0
2217,1,A-1 Pictures,1
2217,2,Doga Kobo,0
2218,1,Ufotable,1
2219,1,MAPPA,1
2220,1,wit Studio,1
2221,1,Bones,1
2221,2,Lerche,0
2222,1,Madhouse,1
2223,1,J.C.Staff,1
2224,1,TMS Entertainment,1
2225,1,David Production,1
2225,2,Shaft,0
2226,1,Kinema Citrus,1
2226,2,Studio Pierrot,0
2227,1,Production I.G,1
2227,2,Sunrise,0
2228,1,Trigger,1
2228,2,Toei Animation,0
2229,1,wit Studio,1
2230,1,Trigger,1
2230,2,J.C.Staff,0
2231,1,White Fox,1
2232,1,Doga Kobo,1
2233,1,White Fox,1
2233,2,wit Studio,0
2234,1,Production I.G,1
2234,2,Ufotable,0
2235,1,Silver Link.,1
2236,1,Shaft,1
2237,1,David Production,1
2238,1,Ufotable,1
2238,2,Sunrise,0
2239,1,Production I.G,1
2239,2,Toei Animation,0
2240,1,Kyoto Animation,1
2241,1,Sunrise,1
2242,1,Shaft,1
2243,1,Kyoto Animation,1
2244,1,Toei Animation,1
2245,1,Trigger,1
2246,1,Bones,1
2247,1,Trigger,1
2248,1,Silver Link.,1
2248,2,Doga Kobo,0
2249,1,MAPPA,1
2249,2,Production I.G,0
2250,1,Ufotable,1
2250,2,wit Studio,0
2251,1,Toei Animation,1
2251,2,P.A. Works,0
2252,1,Lerche,1
2252,2,Toei Animation,0
2253,1,A-1 Pictures,1
2254,1,MAPPA,1
2254,2,David Production,0
2255,1,Madhouse,1
2256,1,Kinema Citrus,1
2257,1,Lerche,1
2258,1,White Fox,1
2259,1,J.C.Staff,1
2260,1,Production I.G,1
2260,2,TMS Entertainment,0
2261,1,Studio Pierrot,1
2262,1,Production I.G,1
2263,1,Studio Ghibli,1
2264,1,MAPPA,1
2264,2,Bones,0
2265,1,Madhouse,1
2265,2,Sunrise,0
2266,1,Toei Animation,1
2266,2,White Fox,0
2267,1,Shaft,1
2268,1,David Production,1
2269,1,A-1 Pictures,1
2269,2,David Production,0
2270,1,Madhouse,1
2270,2,Trigger,0
2271,1,Kinema Citrus,1
2271,2,Madhouse,0
2272,1,Kyoto Animation,1
2272,2,Ufotable,0
2273,1,A-1 Pictures,1
2273,2,Silver Link.,0
2274,1,Ufotable,1
2274,2,Kyoto Animation,0
2275,1,Sunrise,1
2275,2,Studio Ghibli,0
2276,1,CloverWorks,1
2277,1,David Production,1
2278,1,Silver Link.,1
2278,2,A-1 Pictures,0
2279,1,David Production,1
2280,1,CloverWorks,1
2281,1,Lerche,1
2281,2,Ufotable,0
2282,1,Lerche,1
2282,2,White Fox,0
2283,1,P.A. Works,1
2283,2,A-1 Pictures,0
2284,1,CloverWorks,1
2285,1,Ufotable,1
2286,1,Madhouse,1
2286,2,Shaft,0
2287,1,Kinema Citrus,1
2287,2,wit Studio,0
2288,1,J.C.Staff,1
2289,1,Silver Link.,1
2289,2,TMS Entertainment,0
2290,1,Trigger,1
2291,1,Studio Pierrot,1
2291,2,Bones,0
2292,1,wit Studio,1
2292,2,Madhouse,0
2293,1,Studio Pierrot,1
2293,2,Trigger,0
2294,1,A-1 Pictures,1
2294,2,Lerche,0
2295,1,Silver Link.,1
2295,2,Kinema Citrus,0
2296,1,Kinema Citrus,1
2297,1,TMS Entertainment,1
2298,1,CloverWorks,1
2299,1,Lerche,1
2300,1,Sunrise,1
2301,1,CloverWorks,1
2301,2,Sunrise,0
2302,1,White Fox,1
2303,1,Madhouse,1
2303,2,TMS Entertainment,0
2304,1,Toei Animation,1
2304,2,Lerche,0
2305,1,A-1 Pictures,1
2305,2,Ufotable,0
2306,1,Studio Pierrot,1
2306,2,David Production,0
2307,1,Silver Link.,1
2308,1,Kinema Citrus,1
2308,2,A-1 Pictures,0
2309,1,Trigger,1
2309,2,Silver Link.,0
2310,1,Shaft,1
2310,2,CloverWorks,0
2311,1,Toei Animation,1
2312,1,J.C.Staff,1
2313,1,Lerche,1
2313,2,A-1 Pictures,0
2314,1,Trigger,1
2315,1,wit Studio,1
2315,2,Kinema Citrus,0
2316,1,wit Studio,1
2317,1,Bones,1
2317,2,Lerche,0
2318,1,David Production,1
2319,1,Production I.G,1
2319,2,TMS Entertainment,0
2320,1,Toei Animation,1
2320,2,Doga Kobo,0
2321,1,White Fox,1
2321,2,Toei Animation,0
2322,1,TMS Entertainment,1
2322,2,Kyoto Animation,0
2323,1,A-1 Pictures,1
2324,1,Shaft,1
2325,1,A-1 Pictures,1
2325,2,Sunrise,0
2326,1,Shaft,1
2327,1,Bones,1
2327,2,wit Studio,0
2328,1,Doga Kobo,1
2329,1,Silver Link.,1
2330,1,Studio Pierrot,1
2330,2,P.A. Works,0
2331,1,TMS Entertainment,1
2332,1,CloverWorks,1
2333,1,White Fox,1
2334,1,Doga Kobo,1
2335,1,White Fox,1
2335,2,Shaft,0
2336,1,A-1 Pictures,1
2336,2,TMS Entertainment,0
2337,1,wit Studio,1
2338,1,TMS Entertainment,1
2338,2,Sunrise,0
2339,1,J.C.Staff,1
2340,1,Madhouse,1
2340,2,A-1 Pictures,0
2341,1,J.C.Staff,1
2342,1,Silver Link.,1
2342,2,CloverWorks,0
2343,1,CloverWorks,1
2343,2,Studio Ghibli,0
2344,1,Kyoto Animation,1
2344,2,Kinema Citrus,0
2345,1,Silver Link.,1
2346,1,Shaft,1
2347,1,Doga Kobo,1
2347,2,David Production,0
2348,1,Sunrise,1
2348,2,Bones,0
2349,1,Studio Pierrot,1
2350,1,White Fox,1
2351,1,Bones,1
2352,1,Madhouse,1
2352,2,J.C.Staff,0
2353,1,Studio Pierrot,1
2354,1,J.C.Staff,1
2355,1,TMS Entertainment,1
2355,2,Doga Kobo,0
2356,1,Lerche,1
2357,1,Sunrise,1
2358,1,J.C.Staff,1
2359,1,Lerche,1
2359,2,Sunrise,0
2360,1,Kyoto Animation,1
2360,2,Kinema Citrus,0
2361,1,Kyoto Animation,1
2361,2,White Fox,0
2362,1,Kinema Citrus,1
2362,2,wit Studio,0
2363,1,Trigger,1
2364,1,J.C.Staff,1
2364,2,Studio Ghibli,0
2365,1,Studio Pierrot,1
2365,2,Toei Animation,0
2366,1,Madhouse,1
2366,2,CloverWorks,0
2367,1,A-1 Pictures,1
2367,2,Trigger,0
2368,1,Trigger,1
2368,2,Lerche,0
2369,1,Studio Ghibli,1
2369,2,TMS Entertainment,0
2370,1,MAPPA,1
2370,2,wit Studio,0
2371,1,Studio Ghibli,1
2372,1,J.C.Staff,1
2372,2,Studio Ghibli,0
2373,1,Silver Link.,1
2374,1,wit Studio,1
2375,1,wit Studio,1
2376,1,P.A. Works,1
2376,2,Production I.G,0
2377,1,J.C.Staff,1
2377,2,Kyoto Animation,0
2378,1,Studio Pierrot,1
2379,1,J.C.Staff,1
2379,2,White Fox,0
2380,1,MAPPA,1
2380,2,J.C.Staff,0
2381,1,Sunrise,1
2382,1,Trigger,1
2382,2,J.C.Staff,0
2383,1,Trigger,1
2383,2,White Fox,0
2384,1,CloverWorks,1
2385,1,Studio Ghibli,1
2385,2,Toei Animation,0
2386,1,J.C.Staff,1
2386,2,Trigger,0
2387,1,Production I.G,1
2387,2,Ufotable,0
2388,1,Production I.G,1
2388,2,A-1 Pictures,0
2389,1,David Production,1
2389,2,Doga Kobo,0
2390,1,Shaft,1
2390,2,Silver Link.,0
2391,1,David Production,1
2391,2,Lerche,0
2392,1,Kyoto Animation,1
2392,2,Ufotable,0
2393,1,CloverWorks,1
2394,1,Bones,1
2394,2,wit Studio,0
2395,1,Shaft,1
2396,1,wit Studio,1
2396,2,J.C.Staff,0
2397,1,Shaft,1
2397,2,A-1 Pictures,0
2398,1,Toei Animation,1
2398,2,wit Studio,0
2399,1,CloverWorks,1
2399,2,P.A. Works,0
2400,1,Kyoto Animation,1
2401,1,Lerche,1
2402,1,MAPPA,1
2402,2,Toei Animation,0
2403,1,David Production,1
2404,1,Ufotable,1
2404,2,MAPPA,0
2405,1,Production I.G,1
2406,1,MAPPA,1
2407,1,Studio Ghibli,1
2407,2,MAPPA,0
2408,1,Bones,1
2408,2,Madhouse,0
2409,1,Kinema Citrus,1
2409,2,Doga Kobo,0
2410,1,Doga Kobo,1
2410,2,Silver Link.,0
2411,1,Sunrise,1
2412,1,Kinema Citrus,1
2413,1,TMS Entertainment,1
2414,1,Bones,1
2414,2,A-1 Pictures,0
2415,1,CloverWorks,1
2416,1,Toei Animation,1
2416,2,Ufotable,0
2417,1,TMS Entertainment,1
2417,2,Trigger,0
2418,1,Toei Animation,1
2419,1,Toei Animation,1
2419,2,Silver Link.,0
2420,1,Bones,1
2420,2,Madhouse,0
2421,1,TMS Entertainment,1
2422,1,Silver Link.,1
2423,1,J.C.Staff,1
2424,1,Sunrise,1
2424,2,P.A. Works,0
2425,1,David Production,1
2426,1,Lerche,1
2426,2,P.A. Works,0
2427,1,Studio Ghibli,1
2428,1,J.C.Staff,1
2429,1,Sunrise,1
2429,2,Bones,0
2430,1,Madhouse,1
2430,2,David Production,0
2431,1,Trigger,1
2431,2,Doga Kobo,0
2432,1,Bones,1
2433,1,Lerche,1
2433,2,A-1 Pictures,0
2434,1,Toei Animation,1
2434,2,David Production,0
2435,1,Production I.G,1
2436,1,Studio Pierrot,1
2436,2,Trigger,0
2437,1,White Fox,1
2438,1,Bones,1
2438,2,MAPPA,0
2439,1,Shaft,1
2439,2,MAPPA,0
2440,1,A-1 Pictures,1
2440,2,TMS Entertainment,0
2441,1,wit Studio,1
2442,1,Toei Animation,1
2443,1,Studio Ghibli,1
2444,1,Trigger,1
2445,1,Ufotable,1
2446,1,J.C.Staff,1
2446,2,Lerche,0
2447,1,Madhouse,1
2447,2,White Fox,0
2448,1,Sunrise,1
2449,1,CloverWorks,1
2449,2,Bones,0
2450,1,Kinema Citrus,1
2450,2,TMS Entertainment,0
2451,1,Madhouse,1
2452,1,Studio Ghibli,1
2452,2,Shaft,0
2453,1,Kyoto Animation,1
2454,1,MAPPA,1
2454,2,Lerche,0
2455,1,Studio Pierrot,1
2456,1,Trigger,1
2456,2,Sunrise,0
2457,1,wit Studio,1
2457,2,Kinema Citrus,0
2458,1,Studio Ghibli,1
2458,2,Madhouse,0
2459,1,J.C.Staff,1
2460,1,Kyoto Animation,1
2461,1,Studio Pierrot,1
2462,1,David Production,1
2462,2,Studio Pierrot,0
2463,1,Madhouse,1
2464,1,Ufotable,1
2464,2,Studio Ghibli,0
2465,1,J.C.Staff,1
2465,2,Trigger,0
2466,1,Ufotable,1
2467,1,Bones,1
2468,1,MAPPA,1
2468,2,Doga Kobo,0
2469,1,Lerche,1
2470,1,Trigger,1
2471,1,Kinema Citrus,1
2471,2,TMS Entertainment,0
2472,1,Kinema Citrus,1
2473,1,Production I.G,1
2474,1,Toei Animation,1
2475,1,Bones,1
2475,2,Lerche,0
2476,1,Kinema Citrus,1
2477,1,J.C.Staff,1
2478,1,Bones,1
2478,2,Madhouse,0
2479,1,Madhouse,1
2479,2,Lerche,0
2480,1,White Fox,1
2480,2,A-1 Pictures,0
2481,1,Lerche,1
2481,2,Kinema Citrus,0
2482,1,MAPPA,1
2482,2,A-1 Pictures,0
2483,1,CloverWorks,1
2483,2,Kinema Citrus,0
2484,1,CloverWorks,1
2484,2,David Production,0
2485,1,Ufotable,1
2486,1,Shaft,1
2486,2,Studio Ghibli,0
2487,1,Production I.G,1
2487,2,A-1 Pictures,0
2488,1,Bones,1
2488,2,Doga Kobo,0
2489,1,Toei Animation,1
2490,1,Silver Link.,1
2491,1,Madhouse,1
2492,1,P.A. Works,1
2493,1,Silver Link.,1
2493,2,Studio Pierrot,0
2494,1,wit Studio,1
2494,2,Shaft,0
2495,1,Sunrise,1
2495,2,White Fox,0
2496,1,Silver Link.,1
2496,2,CloverWorks,0
2497,1,Madhouse,1
2497,2,Studio Ghibli,0
2498,1,David Production,1
2498,2,MAPPA,0
2499,1,P.A. Works,1
2499,2,Kyoto Animation,0
2500,1,Kyoto Animation,1
2500,2,Silver Link.,0
2501,1,MAPPA,1
2501,2,Bones,0
2502,1,Shaft,1
2503,1,J.C.Staff,1
2503,2,P.A. Works,0
2504,1,Bones,1
2504,2,Toei Animation,0
2505,1,CloverWorks,1
2505,2,Studio Ghibli,0
2506,1,P.A. Works,1
2507,1,wit Studio,1
2508,1,Ufotable,1
2509,1,MAPPA,1
2509,2,Ufotable,0
